"shapeid","x","y","house_num","special_co","streetname"
"2494","-73.7412208025","40.7383371304","230-015","B","GRAND CENTRAL PARKWAY"
"2495","-73.8182121908","40.6093738859","15","B","6 ROAD"
"2496","-73.7516931538","40.7743175046","235-015","B","36 AVENUE"
"2497","-73.8189771474","40.6065178997","11","B","9 ROAD"
"2498","-73.8460214157","40.776514364","25-001","B","122 STREET"
"2499","-73.749476757","40.775088305","237-028","B","35 AVENUE"
"2500","-73.7739364404","40.7507539217","50-031","B","205 STREET"
"2501","-73.7491470852","40.7775581978","240-011","B","32 AVENUE"
"2502","-73.7477528015","40.7781800216","366","B","GROSVENOR ROAD"
"2503","-73.8459076804","40.7169845861","169","B","EXETER STREET"
"2504","-73.7480789251","40.7760059087","240-016","B","34 AVENUE"
"2505","-73.7503933438","40.5957970505","16-030","B","SEAGIRT BOULEVARD"
"2506","-73.8449700149","40.7144923909","75","B","72 AVENUE"
"2507","-73.7530285382","40.7802627095","235-001","B","28 AVENUE"
"2508","-73.7970361826","40.686667544","111-042","B","LIVERPOOL STREET"
"2509","-73.7509793509","40.7305523544","218-005","B","GRAND CENTRAL PARKWAY"
"2510","-73.8571733526","40.8997413597","611","B","EAST 238 STREET"
"2511","-73.8614098482","40.7189903362","85-058","B","FLEET STREET"
"2512","-73.8983843899","40.7269744715","66-011","B","56 AVENUE"
"2513","-73.7497349866","40.780618354","350","B","27 AVENUE"
"2514","-73.9912209204","40.7361030782","19","B","UNION SQUARE"
"2515","-73.9062567726","40.890122768","3901","B","FIELDSTON ROAD"
"2516","-73.8458559681","40.7353108715","63-026","B","112 STREET"
"2517","-73.8212640082","40.6016495183","18","B","16 ROAD"
"2518","-73.7499858747","40.775283717","221","B","35 AVENUE"
"2519","-73.7531568258","40.7764342768","235-044","B","32 ROAD"
"2520","-73.7388634318","40.7698458265","42-032","B","250 STREET"
"2521","-73.845474399","40.7884902943","9-029","B","122 STREET"
"2522","-73.7389001095","40.7699044611","42-030","B","250 STREET"
"2523","-73.748433634","40.7721745225","238-050","B","HILLSIDE AVENUE"
"2524","-74.002482145","40.6237682332","1329","B","68 STREET"
"2525","-73.7276929433","40.6922707456","116-032","B","CROSS ISLAND PARKWAY"
"2526","-73.9178815434","40.5605882536","10-003","B","BAYSIDE STREET"
"2527","-73.8578816398","40.8321014418","1968","B","EAST 177 STREET"
"2528","-73.839880486","40.7127407788","56","B","76 AVENUE"
"2529","-73.8006281935","40.7595693031","165-014","B","NORTHERN BOULEVARD"
"2530","-73.7520922826","40.7783675612","236-020","B","30 AVENUE"
"2531","-73.7789412801","40.7638055601","38-023","B","207 STREET"
"2532","-73.9869245169","40.737856305","112","B","EAST 20 STREET"
"2533","-73.9525055384","40.6763981691","1371","B","BEDFORD AVENUE"
"2534","-73.8456381053","40.7168314168","165","B","EXETER STREET"
"2535","-73.8195482746","40.5981224126","20-020","B","DEMEREST ROAD"
"2536","-73.8618382651","40.7188525194","85-044","B","FLEET STREET"
"2537","-73.7512446289","40.7776611611","210","B","31 AVENUE"
"2538","-73.9975553953","40.6206329386","1558","B","OVINGTON AVENUE"
"2539","-73.8179526778","40.6092839095","21","B","6 ROAD"
"2540","-73.8214422216","40.6032401004","27","B","14 ROAD"
"2541","-73.9516865146","40.711024755","487","B","BORINQUEN PLACE"
"2542","-73.8097969316","40.6862967794","134-004","B","HAWTREE CREEK ROAD"
"2543","-73.7719369052","40.7466188598","58-005","B","205 STREET"
"2544","-73.7500673944","40.7802088795","343","B","28 AVENUE"
"2545","-73.7278446025","40.6919588217","116-044","B","CROSS ISLAND PARKWAY"
"2546","-73.7528777187","40.7735487646","234-001","B","37 AVENUE"
"2547","-73.8984333771","40.726677859","66-004","B","56 AVENUE"
"2548","-73.7733851904","40.749591964","53-011","B","205 STREET"
"2549","-73.7412692582","40.738282999","230-011","B","GRAND CENTRAL PARKWAY"
"2550","-74.0073248096","40.7525612864","220","B","12 AVENUE"
"2551","-73.7502883566","40.7801697569","240-035","B","28 AVENUE"
"2552","-73.8217092452","40.6032589562","33","B","14 ROAD"
"2553","-73.8231961777","40.7256658712","141-009","B","72 ROAD"
"2554","-73.8923492269","40.5676671675","268","B","ROXBURY AVENUE"
"2555","-73.8435269047","40.8407197621","20","B","WESTCHESTER SQUARE"
"2556","-73.7532959626","40.7774425741","17","B","32 AVENUE"
"2557","-73.8990257048","40.7583962768","30-049","B","68 STREET"
"2558","-73.8456131581","40.7922576184","5-012","B","122 STREET"
"2559","-73.8171671051","40.6088485175","120","B","6 ROAD"
"2560","-73.7521463675","40.7753328769","236-014","B","34 AVENUE"
"2561","-74.0054808967","40.7302075733","69","B","LEROY STREET"
"2562","-73.753561803","40.7767665468","19","B","32 ROAD"
"2563","-73.7275444516","40.6926763709","116-018","B","CROSS ISLAND PARKWAY"
"2564","-73.7793118866","40.7619466699","40-008","B","206 STREET"
"2565","-73.8015423673","40.7944526115","159-023","B","7 AVENUE"
"2566","-73.8408545","40.7165725142","21","B","74 AVENUE"
"2567","-73.8095818344","40.7718351392","154-007","B","BAYSIDE AVENUE"
"2568","-74.1075740389","40.6357854035","151","B","ST AUSTINS PLACE"
"2569","-74.115148759","40.6059805936","561","B","STATEN ISLAND BOULEVARD"
"2570","-73.806746301","40.7855535867","155-008","B","CROSS ISLAND PARKWAY"
"2571","-73.8525637893","40.830491843","2120","B","EAST 177 STREET"
"2572","-73.8496110394","40.7921627725","119-030","B","5 AVENUE"
"2573","-73.7715794136","40.745874323","58-037","B","205 STREET"
"2574","-74.0868465842","40.6083636045","439","B","DE KALB STREET"
"2575","-74.1548800557","40.5532202645","167","B","COLON AVENUE"
"2576","-74.2023921153","40.5450159081","122","B","COVINGTON CIRCLE"
"2577","-73.8295289844","40.7901129732","41","B","BOULEVARD"
"2578","-73.8624020064","40.7186040096","85-026","B","FLEET STREET"
"2579","-73.7533597889","40.7771747235","18","B","32 AVENUE"
"2580","-73.8364810942","40.7639955151","34-032","B","LAWRENCE STREET"
"2581","-73.7507509415","40.774478908","35-020","B","237 STREET"
"2582","-73.7973935166","40.6874059223","111-014","B","LIVERPOOL STREET"
"2583","-73.7459004839","40.7739700232","26","B","37 ROAD"
"2584","-73.9992119161","40.7631921225","560","B","12 AVENUE"
"2585","-73.8979312955","40.7272054577","66-027","B","56 AVENUE"
"2586","-73.8167604895","40.7048300878","87-045","B","VAN WYCK EXPRESSWAY"
"2587","-73.7532065328","40.777855925","20","B","GROSVENOR ROAD"
"2588","-73.8460425407","40.782071449","18-038","B","122 STREET"
"2589","-73.9907335438","40.7367879265","33","B","UNION SQUARE"
"2590","-73.8164270213","40.6066332296","211","B","9 ROAD"
"2591","-73.7727442937","40.7483178782","56-001","B","205 STREET"
"2592","-73.8231288241","40.6018228853","60","B","16 ROAD"
"2593","-73.775920118","40.7564096034","45-069","B","CLEARVIEW EXPRESSWAY"
"2594","-73.766335752","40.7532829982","50-016","B","BELL BOULEVARD"
"2595","-73.820612491","40.6045683565","13","B","12 ROAD"
"2596","-73.8460187067","40.7824530022","18-024","B","122 STREET"
"2597","-74.0149205471","40.6292938401","824","B","OVINGTON AVENUE"
"2598","-74.0197429955","40.6215635778","8119","B","FT HAMILTON PARKWAY"
"2599","-73.8220784193","40.8342426048","1034","B","THROGS NECK EXPRESSWAY SR"
"2600","-73.8564394373","40.8073788707","1023","B","CORNELL AVENUE"
"2601","-74.0018834442","40.6230950275","1366","B","68 STREET"
"2602","-73.8792845925","40.681749922","3137","B","FULTON STREET"
"2603","-73.8966110849","40.6347162546","1517","B","EAST 92 STREET"
"2604","-73.856282283","40.807349185","1022","B","BOLTON AVENUE"
"2605","-73.8465368067","40.7765205965","25-010","B","122 STREET"
"2606","-73.8199286738","40.8317384438","860","B","THROGS NECK EXPRESSWAY SR"
"2607","-73.8871323776","40.7345844461","74-031","B","CALAMUS AVENUE"
"2608","-73.7505129745","40.780118573","240-027","B","28 AVENUE"
"2609","-73.836125325","40.7069536169","116-009","B","GROSVENOR ROAD"
"2610","-74.0146438693","40.6294216133","825","B","OVINGTON AVENUE"
"2611","-74.0004846574","40.762206722","518","B","12 AVENUE"
"2612","-73.8817591695","40.735336416","85-015","B","GRAND AVENUE"
"2613","-73.7442644578","40.6030366529","806","B","DORIS LANE"
"2614","-74.0194083608","40.6223522507","8017","B","FT HAMILTON PARKWAY"
"2615","-73.9524980101","40.67647411","1369","B","GRANT SQUARE"
"2616","-73.7598661313","40.6987927991","194-017","B","114 AVENUE"
"2617","-73.727596295","40.6925233936","116-024","B","CROSS ISLAND PARKWAY"
"2618","-73.8226005403","40.6045864628","58","B","12 ROAD"
"2619","-73.7276444122","40.6930631514","116-002","B","CROSS ISLAND PARKWAY"
"2620","-73.8990075738","40.7585208498","30-045","B","68 STREET"
"2621","-73.8166777408","40.7047130029","87-051","B","VAN WYCK EXPRESSWAY"
"2622","-73.7744095447","40.7517555023","48-053","B","205 STREET"
"2623","-73.7527386805","40.7745078933","14","B","35 AVENUE"
"2624","-73.845456214","40.7890964893","9-009","B","122 STREET"
"2625","-73.81769627","40.6065674411","113","B","9 ROAD"
"2626","-73.8067678672","40.7821619749","18-019","B","CLINTONVILLE STREET"
"2627","-73.8434624518","40.8419147489","52","B","WESTCHESTER SQUARE"
"2628","-73.7389115134","40.6696211028","234-001","B","138 AVENUE"
"2629","-73.7484140257","40.7773697794","240-030","B","32 AVENUE"
"2630","-73.839794233","40.7158868873","18","B","PARK END PLACE"
"2631","-73.9115772202","40.8197483151","750","B","BROOK AVENUE"
"2632","-73.8173691029","40.8286254593","700","B","THROGS NECK EXPRESSWAY SR"
"2633","-73.7484257535","40.778053547","240-050","B","31 AVENUE"
"2634","-73.8172494675","40.7161996987","81-025","B","GRAND CENTRAL PARKWAY"
"2635","-73.7730550029","40.7456761281","58-028","B","204 STREET"
"2636","-73.8447748105","40.718183706","19","B","GREENWAY SOUTH"
"2637","-73.7534930774","40.7782672957","5","B","31 AVENUE"
"2638","-73.8858136298","40.7166489696","69-064","B","63 AVENUE"
"2639","-73.8622488151","40.7187019435","85-032","B","FLEET STREET"
"2640","-73.839662756","40.7159985896","12","B","PARK END PLACE"
"2641","-73.9079184265","40.7696741965","41-010","B","FRANKFORT AVENUE"
"2642","-73.752008233","40.7772296051","236-023","B","32 AVENUE"
"2643","-74.0007026347","40.6224423806","1418","B","68 STREET"
"2644","-73.9515028353","40.7110360069","493","B","BORINQUEN PLACE"
"2645","-73.7492338584","40.7796797414","28-018","B","DOUGLAS ROAD"
"2646","-73.8188912551","40.8304147179","800","B","THROGS NECK EXPRESSWAY SR"
"2647","-73.7531460067","40.7747860028","9","B","35 AVENUE"
"2648","-73.8945642367","40.8703221637","2800","B","JEROME AVENUE"
"2649","-73.8297386171","40.7050010747","83-017","B","122 STREET"
"2650","-73.746130627","40.7739761354","240-038","B","37 ROAD"
"2651","-73.7470232889","40.7333431236","222-015","B","GRAND CENTRAL PARKWAY"
"2652","-73.8209823455","40.6044398072","22","B","12 ROAD"
"2653","-73.8221699193","40.7255767043","141-051","B","72 ROAD"
"2654","-73.8003468432","40.7143793886","165-020","B","84 DRIVE"
"2655","-73.8226351204","40.6031857148","54","B","14 ROAD"
"2656","-74.0090338501","40.6276985138","1033","B","68 STREET"
"2657","-73.7293350339","40.6635879827","250-011","B","OCEAN AVENUE"
"2658","-73.7786448296","40.7003555831","177-001","B","109 AVENUE"
"2659","-73.8446255737","40.7179002033","35","B","GREENWAY SOUTH"
"2660","-73.7722382081","40.7472520119","56-047","B","205 STREET"
"2661","-74.0097516238","40.6278549152","1012","B","68 STREET"
"2662","-73.7969953535","40.6872777109","111-021","B","LIVERPOOL STREET"
"2663","-73.7615739883","40.6983492688","191-021","B","114 AVENUE"
"2664","-73.8165430154","40.6086269986","2-006","B","6 ROAD"
"2665","-73.9859100353","40.7374296201","128","B","EAST 20 STREET"
"2666","-73.8167900988","40.8229294674","497","B","THROGS NECK EXPRESSWAY SR"
"2667","-74.0139058628","40.6286394773","872","B","OVINGTON AVENUE"
"2668","-73.8434180006","40.8418686471","53","B","WESTCHESTER SQUARE"
"2669","-74.0023166392","40.6233466412","1346","B","68 STREET"
"2670","-73.775723386","40.755987959","46-009","B","CLEARVIEW EXPRESSWAY"
"2671","-73.746435113","40.7772831741","240-075","B","33 AVENUE"
"2672","-73.7882884433","40.7872374078","13-024","B","LORI DRIVE"
"2673","-73.8300723989","40.7079809683","84-020","B","124 PLACE"
"2674","-73.7796746224","40.7652192275","36-025","B","207 STREET"
"2675","-73.7755167165","40.7509968277","50-008","B","204 STREET"
"2676","-73.8228425476","40.7257703116","141-017","B","72 ROAD"
"2677","-73.8213906881","40.6030712145","26","B","14 ROAD"
"2678","-73.7718355579","40.6718817006","137-015","B","168 STREET"
"2679","-73.7799846494","40.7630627452","38-040","B","206 STREET"
"2680","-73.9558336732","40.8131355481","465","B","DR M L KING JR BOULEVARD"
"2681","-74.0002007244","40.6224199153","1437","B","68 STREET"
"2682","-73.9140114596","40.5631799894","204-015","B","BAYSIDE DRIVE"
"2683","-73.7277350668","40.6921640726","116-036","B","CROSS ISLAND PARKWAY"
"2684","-74.0062349494","40.62600432","1159","B","68 STREET"
"2685","-73.8161152043","40.6078316473","621","B","104 STREET"
"2686","-73.8149675069","40.830277553","1317","B","SHORE DRIVE"
"2687","-73.8875411109","40.7348653017","74-021","B","CALAMUS AVENUE"
"2688","-73.7471365817","40.7764558279","337","B","34 AVENUE"
"2689","-73.8618807129","40.7191292194","85-047","B","FLEET STREET"
"2690","-73.7499710098","40.77709511","240","B","32 AVENUE"
"2691","-73.8065146551","40.7819275577","18-031","B","CLINTONVILLE STREET"
"2692","-73.8454516939","40.7891761877","9-007","B","122 STREET"
"2693","-73.8609460931","40.7190903149","85-064","B","FLEET STREET"
"2694","-73.8446177486","40.7164168373","99","B","72 AVENUE"
"2695","-73.7466722567","40.7769431212","360","B","33 AVENUE"
"2696","-73.7517296285","40.7761160232","236-028","B","33 AVENUE"
"2697","-73.7507339882","40.5956926225","16-040","B","SEAGIRT BOULEVARD"
"2698","-73.8019696406","40.6769791276","117-031","B","139 STREET"
"2699","-74.0061038471","40.7302675605","85","B","LEROY STREET"
"2700","-73.9561654319","40.5888134095","2543","B","SHEEPSHEAD BAY ROAD"
"2701","-73.783141467","40.7690328361","33-016","B","206 STREET"
"2702","-73.818400049","40.8299315677","760","B","THROGS NECK EXPRESSWAY SR"
"2703","-74.1112192227","40.6211030283","942","B","CLOVE WAY"
"2704","-74.1140745444","40.6060470019","533","B","STATEN ISLAND BOULEVARD"
"2705","-74.1667390293","40.6179054847","26","B","CASWELL AVENUE"
"2706","-74.1667152415","40.617902799","24","B","CASWELL AVENUE"
"2707","-74.1992397005","40.5532196979","119","B","RAILY COURT"
"2708","-74.2124562461","40.5499931168","54","B","ARROWOOD COURT"
"2709","-73.8264668978","40.7923965082","18","B","BOULEVARD"
"2710","-74.1020486876","40.5583885045","9","B","CEDAR GROVE BEACH PLACE"
"2711","-74.1024359664","40.5579112414","13","B","CEDAR GROVE BEACH PLACE"
"2712","-73.8066601388","40.6861037168","109-047","B","138 STREET"
"2713","-74.1921295047","40.5889350299","145","B","EAST SERVICE ROAD"
"2714","-73.8975032133","40.7271761789","66-038","B","56 AVENUE"
"2715","-73.7493894827","40.7782166154","325","B","31 AVENUE"
"2716","-73.8342667177","40.7186631959","75-038","B","113 PLACE"
"2717","-73.8163197234","40.6082946072","613","B","104 STREET"
"2718","-73.738630374","40.7695009388","43-002","B","250 STREET"
"2719","-73.7488659744","40.7779798298","332","B","31 AVENUE"
"2720","-73.7466456709","40.7769471025","240-064","B","33 AVENUE"
"2721","-73.7513329499","40.7767955078","32-001","B","237 STREET"
"2722","-73.7523316799","40.7805324587","4","B","27 AVENUE"
"2723","-73.7508544","40.7772449296","237-019","B","32 AVENUE"
"2724","-73.7975209581","40.6883372686","110-027","B","LIVERPOOL STREET"
"2725","-73.7506655165","40.7780121923","223","B","GROSVENOR ROAD"
"2726","-73.7505378305","40.7756010639","237-012","B","34 AVENUE"
"2727","-73.8580302194","40.8321443929","1964","B","EAST 177 STREET"
"2728","-73.7516881649","40.7782625433","30-000","B","237 STREET"
"2729","-73.7760743955","40.7521554388","48-024","B","204 STREET"
"2730","-73.862462634","40.7185778701","85-024","B","FLEET STREET"
"2731","-73.8868031004","40.734547914","74-039","B","CALAMUS AVENUE"
"2732","-73.7512174102","40.7776669519","210","B","GROSVENOR ROAD"
"2733","-73.8210513667","40.8329659166","920","B","THROGS NECK EXPRESSWAY SR"
"2734","-73.9813626049","40.6425313742","23","B","STORY COURT"
"2735","-73.8563760752","40.807655754","1024","B","BOLTON AVENUE"
"2736","-73.8773377348","40.7146902501","66-041","B","GRAY STREET"
"2737","-74.0017131936","40.6232529967","1363","B","68 STREET"
"2738","-73.762748569","40.7517583703","217-002","B","LUKE PLACE"
"2739","-73.7501792879","40.7798646313","240-040","B","28 AVENUE"
"2740","-73.895147087","40.7279242763","69-005","B","55 AVENUE"
"2741","-73.7465244462","40.7739674435","240-022","B","37 ROAD"
"2742","-73.7591534467","40.6989780668","194-039","B","114 AVENUE"
"2743","-73.7821185433","40.7696781014","33-001","B","207 STREET"
"2744","-73.7501191201","40.7812677875","338","B","26 AVENUE"
"2745","-73.7514649313","40.7747291448","122","B","35 AVENUE"
"2746","-73.9006413091","40.7067464915","66-048","B","PROSPECT AVENUE"
"2747","-73.8201256866","40.8318916228","868","B","THROGS NECK EXPRESSWAY SR"
"2748","-73.8351067727","40.678356132","103-018","B","109 AVENUE"
"2749","-73.7593539083","40.6989253746","194-033","B","114 AVENUE"
"2750","-73.7468395209","40.7740629492","4","B","37 ROAD"
"2751","-73.7750515255","40.754554592","47-011","B","CLEARVIEW EXPRESSWAY"
"2752","-73.7384699534","40.7699044869","42-033","B","250 STREET"
"2753","-73.7419418033","40.7376073889","229-007","B","GRAND CENTRAL PARKWAY"
"2754","-73.8221004032","40.7254357144","141-057","B","72 ROAD"
"2755","-73.8461395031","40.7171094112","175","B","EXETER STREET"
